id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
58540,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Miami Blues Men Sunglasses,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/58540.jpg
5238,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011,Casual,Reebok Men's Lazor Brown Flip Flop,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/5238.jpg
25914,Women,Apparel,Bottomwear,Leggings,Olive,Summer,2012,Casual,Femella Women Olive Leggings,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/25914.jpg
21588,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Inesis Men Solid Grey Tshirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21588.jpg
53994,Women,Accessories,Bags,Handbags,White,Summer,2012,Casual,Kiara Women White Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/53994.jpg
57508,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Lee Cooper Men Brown Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/57508.jpg
44923,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jack & Jones Men Blue Jeans,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/44923.jpg
25128,Women,Accessories,Bags,Clutches,Silver,Winter,2015,Casual,Lino Perros Women Gems Silver Clutch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/25128.jpg
52846,Women,Accessories,Jewellery,Earrings,White,Summer,2012,Casual,Adrika White Earrings,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/52846.jpg
39577,Women,Footwear,Shoes,Heels,Pink,Winter,2015,Casual,Catwalk Women Pink Flats,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/39577.jpg
8527,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,Nike Men Nike air embark Black Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/8527.jpg
49600,Women,Footwear,Shoes,Heels,White,Winter,2015,Casual,Catwalk Women White Flats,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/49600.jpg
12598,Unisex,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Tantra Unisex Printed Orange Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12598.jpg
19170,Men,Apparel,Topwear,Tshirts,Olive,Summer,2011,Casual,United Colors of Benetton Men Printed Olive TShirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/19170.jpg
16138,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Tokyo Talkies Women Printed Grey Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/16138.jpg
34268,Women,Apparel,Topwear,Dupatta,Purple,Summer,2012,Ethnic,Fabindia Women Printed Purple Dupatta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/34268.jpg
28637,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Air Relentless Black Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/28637.jpg
2821,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Formal,Lee Cooper Men Formal Leather Brown Sandal,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/2821.jpg
19342,Women,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Jacket,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/19342.jpg
13678,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,ADIDAS Women Blazer Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/13678.jpg
18290,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Aneri Women Shabarana Orange Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/18290.jpg
55851,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017,Casual,Colorbar Pro Magnificent Sea Nail Lacquer 037,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/55851.jpg
35188,Women,Accessories,Bags,Backpacks,Pink,Spring,2013,Casual,Wildcraft Women Pink Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/35188.jpg
43934,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Catwalk Women Black Heels,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/43934.jpg
28405,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Idee Men Black Sunglasses,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/28405.jpg
54983,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Pink,Summer,2017,Casual,Femella Women Pink Lounge Pants,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/54983.jpg
20668,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Classic Polo Men Striped Maroon Tshirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/20668.jpg
11913,Men,Footwear,Sandal,Sandals,Black,Summer,2013,Casual,Franco Leone Men Casual Black Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/11913.jpg
5836,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,ADIDAS Men's Gdancin Pink T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/5836.jpg
39745,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini Jony Boys Blue Shorts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/39745.jpg
33885,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Citizen Men Steel Eco-Drive Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/33885.jpg
37419,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Murcia Women Office Red Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/37419.jpg
24832,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015,Casual,Wildcraft Unisex Blue & Black Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/24832.jpg
45039,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Dial Attivo Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/45039.jpg
15749,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011,Casual,Highlander Men Solid Navy Blue Trousers,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/15749.jpg
59466,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/59466.jpg
38451,Women,Accessories,Bags,Handbags,Teal,Summer,2012,Casual,Baggit Women Teal Selection Jack Sling Bag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/38451.jpg
39583,Women,Footwear,Shoes,Heels,Red,Summer,2016,Casual,Catwalk Women Red Flats,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/39583.jpg
19184,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,United Colors Of Benetton Men Red Check Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/19184.jpg
18056,Women,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual,Lino Perros Women Solid Brown Wallet,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/18056.jpg
48726,Women,Accessories,Jewellery,Earrings,Silver,Summer,2015,Casual,Lucera Women Silver Earrings,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/48726.jpg
9401,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011,Sports,Nike Men Lunarswi + 2 Blue Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/9401.jpg
17822,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Lee Cooper Men  Black Formal Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17822.jpg
3907,Women,Apparel,Bottomwear,Track Pants,Cream,Summer,2011,Casual,Urban Yoga Women's Fitted Yoga Cream Track Pant,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3907.jpg
29711,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/29711.jpg
6449,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Lotto Women's Cross Color Beige Black Flip Flop,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/6449.jpg
55099,Women,Personal Care,Skin,Face Moisturisers,Gold,Spring,2017,Casual,Pond's Women Gold Radiance Youthful Glow Day Cream,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/55099.jpg
35940,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Flying Machine Women Viscose Black Capris,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/35940.jpg
3309,Men,Footwear,Shoes,Sports Shoes,White,Spring,2012,Sports,Asics Men's Gel Challenger 8 Tennis White Blue Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3309.jpg
23825,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012,Casual,Puma Men Java Brown Flip Flops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/23825.jpg
48514,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,French Connection Women Grey Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/48514.jpg
9633,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Price catch Blue White Shirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/9633.jpg
34892,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,Envirosax Women Multi Coloured Bag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/34892.jpg
51439,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Myntra Women Grey Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/51439.jpg
42812,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual,Little Miss Intimates Women Grey Brief,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/42812.jpg
29523,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Playboy Women White Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/29523.jpg
54977,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017,Casual,Femella Women Blue Lounge Pants,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/54977.jpg
10835,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Wrangler Men Black Polo Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/10835.jpg
59654,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple Evening Wear Sari,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/59654.jpg
10009,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Sports,Nike Men Town Round Red Neck T-Shirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/10009.jpg
38663,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Downshifter Black Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/38663.jpg
40779,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012,Casual,Quiksilver Men Brown Flip Flops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/40779.jpg
32359,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/32359.jpg
4910,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Dionne Pink Teens Kidswear,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/4910.jpg
43598,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,Angry Birds Men Charcoal T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/43598.jpg
48170,Women,Accessories,Wallets,Wallets,Blue,Winter,2016,Casual,Fossil Women Blue Floral Print Wallet,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/48170.jpg
9257,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Blue Striped Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/9257.jpg
18600,Women,Footwear,Shoes,Flats,Grey,Fall,2011,Casual,Puma Women Roque Grey Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/18600.jpg
8385,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Doodle Girl's Hippie Chic Orange Teen Kidswear,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/8385.jpg
28095,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/28095.jpg
17648,Unisex,Footwear,Flip Flops,Flip Flops,Black,Spring,2013,Casual,Converse Unisex Black Flip Flops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17648.jpg
30856,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Green Bijli Print Khadi Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/30856.jpg
47138,Women,Accessories,Bags,Handbags,White,Summer,2015,Casual,Be For Bag Women Combo pack Tote Bags,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47138.jpg
26933,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Jealous 21 Women Black Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/26933.jpg
31984,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,ADIDAS Unisex Black Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/31984.jpg
29147,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,United Colors of Benetton Men Printed Green T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/29147.jpg
59230,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/59230.jpg
4548,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Women Sweet AC Black Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/4548.jpg
1806,Men,Footwear,Sandal,Sandals,Brown,Spring,2011,Casual,Quechua Men Arpenaz Brown Sandal,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/1806.jpg
15923,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,ADIDAS Unisex ADP1810 Black Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/15923.jpg
56278,Women,Apparel,Innerwear,Bra,Skin,Summer,2017,Casual,Biara Skin Coloured Everyday Support Bra MW 1002,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/56278.jpg
24658,Men,Accessories,Socks,Socks,Pink,Fall,2011,Casual,ADIDAS Originals Men Pink Casual Socks,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/24658.jpg
38207,Women,Accessories,Eyewear,Sunglasses,Silver,Winter,2016,Casual,Polaroid Women Sunglasses,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/38207.jpg
56876,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual,HM Women Blue Heels,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/56876.jpg
21118,Men,Apparel,Topwear,Shirts,Olive,Fall,2011,Casual,s.Oliver Men Check Olive Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21118.jpg
59002,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Brut Men Alaska Deo,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/59002.jpg
53538,Women,Apparel,Innerwear,Briefs,Multi,Winter,2015,Casual,Amante Women Pack of 3 Assorted Briefs PFCP13,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/53538.jpg
36993,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Lino Perros Women Black Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/36993.jpg
21924,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2011,Ethnic,Biba Women Black Printed Churidar Kurta with Dupatta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21924.jpg
38035,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Men White Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/38035.jpg
57198,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,Elle Women Multi Coloured Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/57198.jpg
18432,Unisex,Accessories,Bags,Backpacks,Pink,Fall,2011,Casual,Vital Gear Unisex Pink Daypack Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/18432.jpg
6811,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011,Casual,Timberland Men's Ox Maroon Red Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/6811.jpg
48342,Women,Accessories,Jewellery,Necklace and Chains,Silver,Fall,2012,Casual,Pitaraa Silver Fish Scale Necklace,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/48342.jpg
9065,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Blue Striped Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/9065.jpg
